network,metric,node_id,node_label,node_type,historical_band,value,note
F_PERSON_EVENT,degree,I-0028,Buddhist Broadcasting System,INSTITUTIONS,B6,0,undirected projection
F_PERSON_EVENT,betweenness,I-0028,Buddhist Broadcasting System,INSTITUTIONS,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,I-0030,International Buddhist Problems Research Institute,INSTITUTIONS,B5,0,undirected projection
F_PERSON_EVENT,betweenness,I-0030,International Buddhist Problems Research Institute,INSTITUTIONS,B5,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,I-0031,Nalanda University,INSTITUTIONS,B6,0,undirected projection
F_PERSON_EVENT,betweenness,I-0031,Nalanda University,INSTITUTIONS,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0001,Hyecho,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0001,Hyecho,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0002,Woncheuk,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0002,Woncheuk,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0003,Wŏnhyo,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0003,Wŏnhyo,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0004,Kyŏnghŭng,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0004,Kyŏnghŭng,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0005,T'aehyŏn,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0005,T'aehyŏn,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0006,Marananta,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0006,Marananta,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0009,Iryŏn,PEOPLE,B2,0,undirected projection
F_PERSON_EVENT,betweenness,P-0009,Iryŏn,PEOPLE,B2,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0010,Hyeil (Silla esoteric monk),PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0010,Hyeil (Silla esoteric monk),PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0011,Gyeomik,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0011,Gyeomik,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0012,Baedalta,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0012,Baedalta,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0013,Ariyabalma,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0013,Ariyabalma,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0014,Hyeeop,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0014,Hyeeop,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0015,Hyŏnt'ae,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0015,Hyŏnt'ae,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0016,Hyŏngak,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0016,Hyŏngak,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0017,Gubon,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0017,Gubon,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0018,Hyeryun,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0018,Hyeryun,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0020,Ojin,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0020,Ojin,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0021,Wonpyo,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0021,Wonpyo,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0022,Hyŏnyu,PEOPLE,B1,0,undirected projection
F_PERSON_EVENT,betweenness,P-0022,Hyŏnyu,PEOPLE,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0023,Dhyānabhadra,PEOPLE,B2,0,undirected projection
F_PERSON_EVENT,betweenness,P-0023,Dhyānabhadra,PEOPLE,B2,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0024,Naong Hyegeun,PEOPLE,B2,1,undirected projection
F_PERSON_EVENT,betweenness,P-0024,Naong Hyegeun,PEOPLE,B2,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0028,Yi Nŭng-hwa,PEOPLE,B4,0,undirected projection
F_PERSON_EVENT,betweenness,P-0028,Yi Nŭng-hwa,PEOPLE,B4,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0029,Ch'oe Nam-sŏn,PEOPLE,B4,0,undirected projection
F_PERSON_EVENT,betweenness,P-0029,Ch'oe Nam-sŏn,PEOPLE,B4,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0030,Rabindranath Tagore,PEOPLE,B4,0,undirected projection
F_PERSON_EVENT,betweenness,P-0030,Rabindranath Tagore,PEOPLE,B4,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0034,Han Yong-un,PEOPLE,B4,0,undirected projection
F_PERSON_EVENT,betweenness,P-0034,Han Yong-un,PEOPLE,B4,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0038,Mohandas Karamchand Gandhi,PEOPLE,B4,0,undirected projection
F_PERSON_EVENT,betweenness,P-0038,Mohandas Karamchand Gandhi,PEOPLE,B4,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0051,Ko Un,PEOPLE,B6,0,undirected projection
F_PERSON_EVENT,betweenness,P-0051,Ko Un,PEOPLE,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0052,Pŏpchŏng,PEOPLE,B5,0,undirected projection
F_PERSON_EVENT,betweenness,P-0052,Pŏpchŏng,PEOPLE,B5,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0053,Lokesh Chandra,PEOPLE,B6,0,undirected projection
F_PERSON_EVENT,betweenness,P-0053,Lokesh Chandra,PEOPLE,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0054,Jung Seung-suk,PEOPLE,B6,0,undirected projection
F_PERSON_EVENT,betweenness,P-0054,Jung Seung-suk,PEOPLE,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0055,U Myeong-ju,PEOPLE,B6,0,undirected projection
F_PERSON_EVENT,betweenness,P-0055,U Myeong-ju,PEOPLE,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0062,Buddhavara (Ven.),PEOPLE,B6,1,undirected projection
F_PERSON_EVENT,betweenness,P-0062,Buddhavara (Ven.),PEOPLE,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0063,Hyoseok (Ven.),PEOPLE,B6,0,undirected projection
F_PERSON_EVENT,betweenness,P-0063,Hyoseok (Ven.),PEOPLE,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0064,Wookwan (Ven.),PEOPLE,B6,0,undirected projection
F_PERSON_EVENT,betweenness,P-0064,Wookwan (Ven.),PEOPLE,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0065,Gakseong (Ven.),PEOPLE,B6,0,undirected projection
F_PERSON_EVENT,betweenness,P-0065,Gakseong (Ven.),PEOPLE,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0068,Sŏ Chŏng-ju,PEOPLE,B5,0,undirected projection
F_PERSON_EVENT,betweenness,P-0068,Sŏ Chŏng-ju,PEOPLE,B5,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0071,Vinoba Bhave,PEOPLE,B5,0,undirected projection
F_PERSON_EVENT,betweenness,P-0071,Vinoba Bhave,PEOPLE,B5,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0072,Yi Yŏng-jae,PEOPLE,B4,0,undirected projection
F_PERSON_EVENT,betweenness,P-0072,Yi Yŏng-jae,PEOPLE,B4,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0073,Hwang Su-yŏng,PEOPLE,B5,0,undirected projection
F_PERSON_EVENT,betweenness,P-0073,Hwang Su-yŏng,PEOPLE,B5,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0074,Muhak Chach'o,PEOPLE,B2,0,undirected projection
F_PERSON_EVENT,betweenness,P-0074,Muhak Chach'o,PEOPLE,B2,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0075,Baegun Gyeonghan,PEOPLE,B2,0,undirected projection
F_PERSON_EVENT,betweenness,P-0075,Baegun Gyeonghan,PEOPLE,B2,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0076,Sitanshu Yashaschandra,PEOPLE,B5,0,undirected projection
F_PERSON_EVENT,betweenness,P-0076,Sitanshu Yashaschandra,PEOPLE,B5,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,P-0077,Ch'ukwŏn Chijŏn,PEOPLE,B2,0,undirected projection
F_PERSON_EVENT,betweenness,P-0077,Ch'ukwŏn Chijŏn,PEOPLE,B2,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0001,Wang ocheonchukguk jeon,TEXTS,B1,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0001,Wang ocheonchukguk jeon,TEXTS,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0002,Haedong-so commentaries,TEXTS,B1,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0002,Haedong-so commentaries,TEXTS,B1,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0003,Samguk Yusa,TEXTS,B2,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0003,Samguk Yusa,TEXTS,B2,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0007,Chosŏn Pulgyo T'ongsa,TEXTS,B4,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0007,Chosŏn Pulgyo T'ongsa,TEXTS,B4,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0010,The Lamp of the East (1929 message),TEXTS,B4,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0010,The Lamp of the East (1929 message),TEXTS,B4,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0012,Nim-ŭi Ch'immuk,TEXTS,B4,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0012,Nim-ŭi Ch'immuk,TEXTS,B4,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0016,Chosŏn Pulgyo,TEXTS,B4,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0016,Chosŏn Pulgyo,TEXTS,B4,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0018,Muso-yu,TEXTS,B5,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0018,Muso-yu,TEXTS,B5,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0019,Wookwan's Korean Temple Food,TEXTS,B6,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0019,Wookwan's Korean Temple Food,TEXTS,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0020,Morning Calm and The Pensive Beyond,TEXTS,B6,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0020,Morning Calm and The Pensive Beyond,TEXTS,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0021,India and Korea Through the Ages,TEXTS,B6,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0021,India and Korea Through the Ages,TEXTS,B6,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0028,Samguk Sagi,TEXTS,B2,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0028,Samguk Sagi,TEXTS,B2,0.000000,undirected projection; descriptive only
F_PERSON_EVENT,degree,TX-0029,Seong yusik non hakki,TEXTS,B1,0,undirected projection
F_PERSON_EVENT,betweenness,TX-0029,Seong yusik non hakki,TEXTS,B1,0.000000,undirected projection; descriptive only
